directorio,secuencia_p,orden,clase,mes,p6210,p6920,fex_c,npersug,li,lp,ingreso_lab_persona,arriendo,ingreso_nolab_persona,informal,ingreso_lab_person_informal,ingreso_lab_hog,ingreso_nolab_hog,ingreso_lab_hog_informal,informal_hog,porcen_informalidad,ingreso_nolab_hog_arr,ingpcug_escenarios,pobre_escenarios,max_educacion,categoria_edu
4866629.0,1.0,2.0,1,3.0,6.0,1.0,36.244721635788714,3.0,139391.7072,353437.820954533,1112500.0,500000.0,0.0,0.0,0.0,1112500.0,0.0,0.0,0.0,0.0,500000.0,537500.0,0.0,6.0,Alto
4866629.0,1.0,3.0,1,3.0,5.0,,36.244721635788714,3.0,139391.7072,353437.820954533,0.0,500000.0,0.0,0.0,0.0,1112500.0,0.0,0.0,0.0,0.0,500000.0,537500.0,0.0,6.0,Alto
4867211.0,1.0,3.0,1,3.0,6.0,,6.34877601145813,4.0,165442.885,411685.052507576,0.0,400000.0,0.0,0.0,0.0,0.0,2886666.75,0.0,0.0,0.0,3286666.8,821666.7,0.0,6.0,Alto
4867211.0,1.0,4.0,1,3.0,4.0,,6.34877601145813,4.0,165442.885,411685.052507576,0.0,400000.0,40000.0,0.0,0.0,0.0,2886666.75,0.0,0.0,0.0,3286666.8,821666.7,0.0,6.0,Alto
4867211.0,1.0,1.0,1,3.0,3.0,,6.34877601145813,4.0,165442.885,411685.052507576,0.0,400000.0,2446666.8,0.0,0.0,0.0,2886666.75,0.0,0.0,0.0,3286666.8,821666.7,0.0,6.0,Alto
4867211.0,1.0,2.0,1,3.0,6.0,,6.34877601145813,4.0,165442.885,411685.052507576,0.0,400000.0,400000.0,0.0,0.0,0.0,2886666.75,0.0,0.0,0.0,3286666.8,821666.7,0.0,6.0,Alto
4867213.0,1.0,5.0,1,3.0,3.0,,5.273664606883361,7.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867213.0,1.0,2.0,1,3.0,3.0,,5.273664606883361,7.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867213.0,1.0,4.0,1,3.0,3.0,,5.273664606883361,7.0,165442.885,411685.052507576,0.0,0.0,30000.0,0.0,0.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867213.0,1.0,7.0,1,3.0,,,5.273664606883361,7.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867213.0,1.0,3.0,1,3.0,3.0,2.0,5.273664606883361,7.0,165442.885,411685.052507576,720000.0,0.0,0.0,1.0,720000.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867213.0,1.0,6.0,1,3.0,3.0,,5.273664606883361,7.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867213.0,1.0,1.0,1,3.0,3.0,,5.273664606883361,7.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,720000.0,30000.0,720000.0,1.0,100.0,30000.0,107142.86,1.0,3.0,Muy bajo
4867279.0,1.0,4.0,1,3.0,6.0,2.0,9.293946675609423,5.0,165442.885,411685.052507576,500000.0,0.0,0.0,1.0,500000.0,2600000.0,0.0,1700000.0,3.0,65.38461,0.0,520000.0,0.0,6.0,Alto
4867279.0,1.0,2.0,1,3.0,3.0,2.0,9.293946675609423,5.0,165442.885,411685.052507576,600000.0,0.0,0.0,1.0,600000.0,2600000.0,0.0,1700000.0,3.0,65.38461,0.0,520000.0,0.0,6.0,Alto
4867279.0,1.0,5.0,1,3.0,4.0,,9.293946675609423,5.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0,1700000.0,3.0,65.38461,0.0,520000.0,0.0,6.0,Alto
4867279.0,1.0,1.0,1,3.0,5.0,2.0,9.293946675609423,5.0,165442.885,411685.052507576,600000.0,0.0,0.0,1.0,600000.0,2600000.0,0.0,1700000.0,3.0,65.38461,0.0,520000.0,0.0,6.0,Alto
4867279.0,1.0,3.0,1,3.0,6.0,1.0,9.293946675609423,5.0,165442.885,411685.052507576,900000.0,0.0,0.0,0.0,0.0,2600000.0,0.0,1700000.0,3.0,65.38461,0.0,520000.0,0.0,6.0,Alto
4867285.0,1.0,2.0,1,3.0,6.0,,11.20980401025165,3.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,993481.3125,0.0,0.0,0.0,0.0,0.0,331160.44,1.0,6.0,Alto
4867285.0,1.0,1.0,1,3.0,6.0,1.0,11.20980401025165,3.0,165442.885,411685.052507576,993481.3,0.0,0.0,0.0,0.0,993481.3125,0.0,0.0,0.0,0.0,0.0,331160.44,1.0,6.0,Alto
4867285.0,1.0,3.0,1,3.0,4.0,,11.20980401025165,3.0,165442.885,411685.052507576,0.0,0.0,0.0,0.0,0.0,993481.3125,0.0,0.0,0.0,0.0,0.0,331160.44,1.0,6.0,Alto
4867846.0,1.0,1.0,1,3.0,6.0,,14.804434827382728,1.0,148526.9321,405559.56200913293,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,6.0,Alto
4867984.0,1.0,2.0,1,3.0,6.0,1.0,11.57571973936159,4.0,127844.8615,276740.693485756,1018481.3,0.0,0.0,0.0,0.0,1618481.3125,0.0,600000.0,1.0,37.07179,0.0,404620.3,0.0,6.0,Alto
4867984.0,1.0,1.0,1,3.0,5.0,2.0,11.57571973936159,4.0,127844.8615,276740.693485756,600000.0,0.0,0.0,1.0,600000.0,1618481.3125,0.0,600000.0,1.0,37.07179,0.0,404620.3,0.0,6.0,Alto
4867984.0,1.0,4.0,1,3.0,2.0,,11.57571973936159,4.0,127844.8615,276740.693485756,0.0,0.0,0.0,0.0,0.0,1618481.3125,0.0,600000.0,1.0,37.07179,0.0,404620.3,0.0,6.0,Alto
4867984.0,1.0,3.0,1,3.0,3.0,,11.57571973936159,4.0,127844.8615,276740.693485756,0.0,0.0,0.0,0.0,0.0,1618481.3125,0.0,600000.0,1.0,37.07179,0.0,404620.3,0.0,6.0,Alto
4868088.0,1.0,4.0,1,3.0,1.0,,10.703078536654774,4.0,127844.8615,276740.693485756,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1.0,100.0,0.0,250000.0,1.0,5.0,Medio
4868088.0,1.0,2.0,1,3.0,4.0,,10.703078536654774,4.0,127844.8615,276740.693485756,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1.0,100.0,0.0,250000.0,1.0,5.0,Medio
4868088.0,1.0,3.0,1,3.0,3.0,,10.703078536654774,4.0,127844.8615,276740.693485756,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1.0,100.0,0.0,250000.0,1.0,5.0,Medio
4868088.0,1.0,1.0,1,3.0,5.0,2.0,10.703078536654774,4.0,127844.8615,276740.693485756,1000000.0,0.0,0.0,1.0,1000000.0,1000000.0,0.0,1000000.0,1.0,100.0,0.0,250000.0,1.0,5.0,Medio
4868134.0,1.0,3.0,1,3.0,5.0,,11.906155195329022,7.0,152747.0183,326948.3496754,0.0,450000.0,515000.0,0.0,0.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868134.0,1.0,4.0,1,3.0,5.0,,11.906155195329022,7.0,152747.0183,326948.3496754,0.0,450000.0,0.0,0.0,0.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868134.0,1.0,1.0,1,3.0,1.0,,11.906155195329022,7.0,152747.0183,326948.3496754,0.0,450000.0,6250.0,0.0,0.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868134.0,1.0,5.0,1,3.0,4.0,,11.906155195329022,7.0,152747.0183,326948.3496754,0.0,450000.0,0.0,0.0,0.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868134.0,1.0,6.0,1,3.0,1.0,,11.906155195329022,7.0,152747.0183,326948.3496754,0.0,450000.0,0.0,0.0,0.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868134.0,1.0,2.0,1,3.0,5.0,2.0,11.906155195329022,7.0,152747.0183,326948.3496754,400000.0,450000.0,0.0,1.0,400000.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868134.0,1.0,7.0,1,3.0,4.0,2.0,11.906155195329022,7.0,152747.0183,326948.3496754,160000.0,450000.0,0.0,1.0,160000.0,560000.0,521250.0,560000.0,2.0,100.0,971250.0,218750.0,1.0,5.0,Medio
4868159.0,1.0,1.0,1,3.0,5.0,1.0,22.656700286409613,4.0,152747.0183,326948.3496754,1076251.5,0.0,170000.0,0.0,0.0,1076251.5,170000.0,0.0,0.0,0.0,170000.0,311562.88,1.0,5.0,Medio
4868159.0,1.0,3.0,1,3.0,3.0,,22.656700286409613,4.0,152747.0183,326948.3496754,0.0,0.0,0.0,0.0,0.0,1076251.5,170000.0,0.0,0.0,0.0,170000.0,311562.88,1.0,5.0,Medio
4868159.0,1.0,2.0,1,3.0,3.0,,22.656700286409613,4.0,152747.0183,326948.3496754,0.0,0.0,0.0,0.0,0.0,1076251.5,170000.0,0.0,0.0,0.0,170000.0,311562.88,1.0,5.0,Medio
4868159.0,1.0,4.0,1,3.0,,,22.656700286409613,4.0,152747.0183,326948.3496754,0.0,0.0,0.0,0.0,0.0,1076251.5,170000.0,0.0,0.0,0.0,170000.0,311562.88,1.0,5.0,Medio
4868184.0,1.0,1.0,1,3.0,6.0,2.0,16.160829091686537,1.0,152747.0183,326948.3496754,1650000.0,0.0,0.0,1.0,1650000.0,1650000.0,0.0,1650000.0,1.0,100.0,0.0,1650000.0,0.0,6.0,Alto
4868229.0,1.0,1.0,1,3.0,5.0,,11.014944378805223,1.0,152747.0183,326948.3496754,0.0,600000.0,728743.0,0.0,0.0,0.0,728743.0,0.0,0.0,0.0,1328743.0,1328743.0,0.0,5.0,Medio
4868648.0,1.0,2.0,1,3.0,5.0,,34.34167694220089,3.0,129888.9717,313184.643897501,0.0,250000.0,0.0,0.0,0.0,0.0,641666.6875,0.0,0.0,0.0,891666.7,297222.22,1.0,5.0,Medio
4868648.0,1.0,3.0,1,3.0,5.0,,34.34167694220089,3.0,129888.9717,313184.643897501,0.0,250000.0,0.0,0.0,0.0,0.0,641666.6875,0.0,0.0,0.0,891666.7,297222.22,1.0,5.0,Medio
4868648.0,1.0,1.0,1,3.0,4.0,,34.34167694220089,3.0,129888.9717,313184.643897501,0.0,250000.0,641666.7,0.0,0.0,0.0,641666.6875,0.0,0.0,0.0,891666.7,297222.22,1.0,5.0,Medio
4868909.0,1.0,2.0,1,3.0,4.0,,24.2835871450762,2.0,143515.465,390775.264764122,0.0,380000.0,200000.0,0.0,0.0,1500000.0,200000.0,0.0,0.0,0.0,580000.0,1040000.0,0.0,6.0,Alto
4868909.0,1.0,1.0,1,3.0,6.0,1.0,24.2835871450762,2.0,143515.465,390775.264764122,1500000.0,380000.0,0.0,0.0,0.0,1500000.0,200000.0,0.0,0.0,0.0,580000.0,1040000.0,0.0,6.0,Alto
4868958.0,1.0,3.0,1,3.0,5.0,,40.032748125213395,6.0,179203.6898,445903.313691512,0.0,0.0,900000.0,0.0,0.0,1656000.0,1728000.0,1656000.0,2.0,100.0,1728000.0,564000.0,0.0,5.0,Medio
4868958.0,1.0,5.0,1,3.0,5.0,,40.032748125213395,6.0,179203.6898,445903.313691512,0.0,0.0,828000.0,0.0,0.0,1656000.0,1728000.0,1656000.0,2.0,100.0,1728000.0,564000.0,0.0,5.0,Medio
4868958.0,1.0,4.0,1,3.0,5.0,2.0,40.032748125213395,6.0,179203.6898,445903.313691512,828000.0,0.0,0.0,1.0,828000.0,1656000.0,1728000.0,1656000.0,2.0,100.0,1728000.0,564000.0,0.0,5.0,Medio
4868958.0,1.0,6.0,1,3.0,,,40.032748125213395,6.0,179203.6898,445903.313691512,0.0,0.0,0.0,0.0,0.0,1656000.0,1728000.0,1656000.0,2.0,100.0,1728000.0,564000.0,0.0,5.0,Medio
4868958.0,1.0,1.0,1,3.0,3.0,2.0,40.032748125213395,6.0,179203.6898,445903.313691512,828000.0,0.0,0.0,1.0,828000.0,1656000.0,1728000.0,1656000.0,2.0,100.0,1728000.0,564000.0,0.0,5.0,Medio
4868958.0,1.0,2.0,1,3.0,5.0,,40.032748125213395,6.0,179203.6898,445903.313691512,0.0,0.0,0.0,0.0,0.0,1656000.0,1728000.0,1656000.0,2.0,100.0,1728000.0,564000.0,0.0,5.0,Medio
4869111.0,1.0,1.0,1,3.0,6.0,,9.822555420820779,3.0,125958.9891,305078.530635358,0.0,400000.0,828116.0,0.0,0.0,1320000.0,828116.0,200000.0,1.0,15.151515,1228116.0,849372.0,0.0,6.0,Alto
4869111.0,1.0,3.0,1,3.0,6.0,1.0,9.822555420820779,3.0,125958.9891,305078.530635358,1120000.0,400000.0,0.0,0.0,0.0,1320000.0,828116.0,200000.0,1.0,15.151515,1228116.0,849372.0,0.0,6.0,Alto
4869111.0,1.0,2.0,1,3.0,5.0,2.0,9.822555420820779,3.0,125958.9891,305078.530635358,200000.0,400000.0,0.0,1.0,200000.0,1320000.0,828116.0,200000.0,1.0,15.151515,1228116.0,849372.0,0.0,6.0,Alto
4869164.0,1.0,3.0,1,3.0,5.0,2.0,10.236327774200047,4.0,125958.9891,305078.530635358,900000.0,600000.0,0.0,1.0,900000.0,1080000.0,0.0,1080000.0,2.0,100.0,600000.0,420000.0,0.0,5.0,Medio
4869164.0,1.0,1.0,1,3.0,5.0,,10.236327774200047,4.0,125958.9891,305078.530635358,0.0,600000.0,0.0,0.0,0.0,1080000.0,0.0,1080000.0,2.0,100.0,600000.0,420000.0,0.0,5.0,Medio
4869164.0,1.0,4.0,1,3.0,5.0,,10.236327774200047,4.0,125958.9891,305078.530635358,0.0,600000.0,0.0,0.0,0.0,1080000.0,0.0,1080000.0,2.0,100.0,600000.0,420000.0,0.0,5.0,Medio
4869164.0,1.0,2.0,1,3.0,3.0,2.0,10.236327774200047,4.0,125958.9891,305078.530635358,180000.0,600000.0,0.0,1.0,180000.0,1080000.0,0.0,1080000.0,2.0,100.0,600000.0,420000.0,0.0,5.0,Medio
4869169.0,1.0,6.0,1,3.0,4.0,2.0,12.16145312486656,9.0,125958.9891,305078.530635358,300000.0,0.0,0.0,1.0,300000.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,3.0,1,3.0,2.0,,12.16145312486656,9.0,125958.9891,305078.530635358,0.0,0.0,0.0,0.0,0.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,9.0,1,3.0,6.0,,12.16145312486656,9.0,125958.9891,305078.530635358,0.0,0.0,0.0,0.0,0.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,8.0,1,3.0,3.0,,12.16145312486656,9.0,125958.9891,305078.530635358,0.0,0.0,200000.0,0.0,0.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,5.0,1,3.0,3.0,,12.16145312486656,9.0,125958.9891,305078.530635358,0.0,0.0,0.0,0.0,0.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,4.0,1,3.0,3.0,2.0,12.16145312486656,9.0,125958.9891,305078.530635358,600000.0,0.0,0.0,1.0,600000.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,7.0,1,3.0,3.0,,12.16145312486656,9.0,125958.9891,305078.530635358,0.0,0.0,0.0,0.0,0.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,2.0,1,3.0,6.0,2.0,12.16145312486656,9.0,125958.9891,305078.530635358,800000.0,0.0,0.0,1.0,800000.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869169.0,1.0,1.0,1,3.0,3.0,2.0,12.16145312486656,9.0,125958.9891,305078.530635358,60000.0,0.0,40833.332,1.0,60000.0,1760000.0,240833.33203125,1760000.0,4.0,100.0,240833.33,222314.81,1.0,6.0,Alto
4869212.0,1.0,3.0,1,3.0,6.0,1.0,7.483993080728141,3.0,125958.9891,305078.530635358,1672032.0,300000.0,0.0,0.0,0.0,2202032.0,0.0,530000.0,2.0,24.068678,300000.0,834010.7,0.0,6.0,Alto
4869212.0,1.0,1.0,1,3.0,5.0,2.0,7.483993080728141,3.0,125958.9891,305078.530635358,30000.0,300000.0,0.0,1.0,30000.0,2202032.0,0.0,530000.0,2.0,24.068678,300000.0,834010.7,0.0,6.0,Alto
4869212.0,1.0,2.0,1,3.0,5.0,2.0,7.483993080728141,3.0,125958.9891,305078.530635358,500000.0,300000.0,0.0,1.0,500000.0,2202032.0,0.0,530000.0,2.0,24.068678,300000.0,834010.7,0.0,6.0,Alto
4869270.0,1.0,2.0,1,3.0,5.0,,22.56375197633321,3.0,137812.8539,379028.750669963,0.0,0.0,0.0,0.0,0.0,4258333.5,2700000.0,0.0,0.0,0.0,2700000.0,2319444.5,0.0,6.0,Alto
4869270.0,1.0,1.0,1,3.0,6.0,3.0,22.56375197633321,3.0,137812.8539,379028.750669963,4258333.5,0.0,2700000.0,0.0,0.0,4258333.5,2700000.0,0.0,0.0,0.0,2700000.0,2319444.5,0.0,6.0,Alto
4869270.0,1.0,3.0,1,3.0,6.0,,22.56375197633321,3.0,137812.8539,379028.750669963,0.0,0.0,0.0,0.0,0.0,4258333.5,2700000.0,0.0,0.0,0.0,2700000.0,2319444.5,0.0,6.0,Alto
4869302.0,1.0,3.0,1,3.0,3.0,,25.285843385111622,5.0,137812.8539,379028.750669963,0.0,350000.0,0.0,0.0,0.0,1080000.0,212500.0,0.0,0.0,0.0,562500.0,328500.0,1.0,6.0,Alto
4869302.0,1.0,5.0,1,3.0,1.0,,25.285843385111622,5.0,137812.8539,379028.750669963,0.0,350000.0,62500.0,0.0,0.0,1080000.0,212500.0,0.0,0.0,0.0,562500.0,328500.0,1.0,6.0,Alto
4869302.0,1.0,1.0,1,3.0,6.0,1.0,25.285843385111622,5.0,137812.8539,379028.750669963,1080000.0,350000.0,0.0,0.0,0.0,1080000.0,212500.0,0.0,0.0,0.0,562500.0,328500.0,1.0,6.0,Alto
4869302.0,1.0,2.0,1,3.0,3.0,,25.285843385111622,5.0,137812.8539,379028.750669963,0.0,350000.0,0.0,0.0,0.0,1080000.0,212500.0,0.0,0.0,0.0,562500.0,328500.0,1.0,6.0,Alto
4869302.0,1.0,4.0,1,3.0,3.0,,25.285843385111622,5.0,137812.8539,379028.750669963,0.0,350000.0,150000.0,0.0,0.0,1080000.0,212500.0,0.0,0.0,0.0,562500.0,328500.0,1.0,6.0,Alto
4869495.0,1.0,3.0,1,3.0,5.0,,94.08695460021953,3.0,141999.7779,343161.166286841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,Medio
4869495.0,1.0,2.0,1,3.0,5.0,2.0,94.08695460021953,3.0,141999.7779,343161.166286841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,Medio
4869495.0,1.0,1.0,1,3.0,5.0,,94.08695460021953,3.0,141999.7779,343161.166286841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,Medio
4869906.0,1.0,1.0,1,3.0,3.0,,73.56417327422615,2.0,131102.1176,293396.581952483,0.0,350000.0,206666.67,0.0,0.0,0.0,363333.328125,0.0,0.0,0.0,713333.3,356666.66,0.0,3.0,Muy bajo
4869906.0,1.0,2.0,1,3.0,1.0,,73.56417327422615,2.0,131102.1176,293396.581952483,0.0,350000.0,156666.66,0.0,0.0,0.0,363333.328125,0.0,0.0,0.0,713333.3,356666.66,0.0,3.0,Muy bajo
4869915.0,1.0,1.0,1,3.0,3.0,2.0,88.73556757017182,2.0,131102.1176,293396.581952483,5000000.0,0.0,0.0,1.0,5000000.0,5000000.0,0.0,5000000.0,1.0,100.0,0.0,2500000.0,0.0,5.0,Medio
4869915.0,1.0,2.0,1,3.0,5.0,,88.73556757017182,2.0,131102.1176,293396.581952483,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,5000000.0,1.0,100.0,0.0,2500000.0,0.0,5.0,Medio
4869916.0,1.0,2.0,1,3.0,5.0,2.0,82.30877334684068,4.0,131102.1176,293396.581952483,0.0,0.0,0.0,1.0,0.0,2000000.0,0.0,2000000.0,2.0,100.0,0.0,500000.0,0.0,5.0,Medio
4869916.0,1.0,1.0,1,3.0,1.0,2.0,82.30877334684068,4.0,131102.1176,293396.581952483,2000000.0,0.0,0.0,1.0,2000000.0,2000000.0,0.0,2000000.0,2.0,100.0,0.0,500000.0,0.0,5.0,Medio
4869916.0,1.0,4.0,1,3.0,,,82.30877334684068,4.0,131102.1176,293396.581952483,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,2.0,100.0,0.0,500000.0,0.0,5.0,Medio
4869916.0,1.0,3.0,1,3.0,4.0,,82.30877334684068,4.0,131102.1176,293396.581952483,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,2.0,100.0,0.0,500000.0,0.0,5.0,Medio
4869919.0,1.0,2.0,1,3.0,6.0,1.0,90.86343096959975,2.0,131102.1176,293396.581952483,1800000.0,500000.0,0.0,0.0,0.0,4133333.25,0.0,0.0,0.0,0.0,500000.0,2316666.5,0.0,6.0,Alto
4869919.0,1.0,1.0,1,3.0,6.0,1.0,90.86343096959975,2.0,131102.1176,293396.581952483,2333333.2,500000.0,0.0,0.0,0.0,4133333.25,0.0,0.0,0.0,0.0,500000.0,2316666.5,0.0,6.0,Alto
4869932.0,1.0,2.0,1,3.0,4.0,,110.46074155229888,3.0,131102.1176,293396.581952483,0.0,250000.0,0.0,0.0,0.0,900000.0,0.0,900000.0,1.0,100.0,250000.0,383333.34,0.0,4.0,Bajo
4869932.0,1.0,3.0,1,3.0,4.0,,110.46074155229888,3.0,131102.1176,293396.581952483,0.0,250000.0,0.0,0.0,0.0,900000.0,0.0,900000.0,1.0,100.0,250000.0,383333.34,0.0,4.0,Bajo
4869932.0,1.0,1.0,1,3.0,3.0,2.0,110.46074155229888,3.0,131102.1176,293396.581952483,900000.0,250000.0,0.0,1.0,900000.0,900000.0,0.0,900000.0,1.0,100.0,250000.0,383333.34,0.0,4.0,Bajo
4870046.0,1.0,2.0,2,3.0,5.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,8.0,2,3.0,3.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,5.0,2,3.0,4.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,1.0,2,3.0,3.0,2.0,101.63515494102576,8.0,106028.7465,209814.943812874,300000.0,90000.0,0.0,1.0,300000.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,7.0,2,3.0,3.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,6.0,2,3.0,3.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,4.0,2,3.0,4.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870046.0,1.0,3.0,2,3.0,4.0,,101.63515494102576,8.0,106028.7465,209814.943812874,0.0,90000.0,0.0,0.0,0.0,300000.0,0.0,300000.0,1.0,100.0,90000.0,48750.0,1.0,5.0,Medio
4870126.0,1.0,3.0,1,3.0,3.0,,81.87831933116317,3.0,131102.1176,293396.581952483,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,900000.0,2.0,100.0,0.0,300000.0,0.0,3.0,Muy bajo
4870126.0,1.0,1.0,1,3.0,1.0,2.0,81.87831933116317,3.0,131102.1176,293396.581952483,600000.0,0.0,0.0,1.0,600000.0,900000.0,0.0,900000.0,2.0,100.0,0.0,300000.0,0.0,3.0,Muy bajo
4870126.0,1.0,2.0,1,3.0,3.0,2.0,81.87831933116317,3.0,131102.1176,293396.581952483,300000.0,0.0,0.0,1.0,300000.0,900000.0,0.0,900000.0,2.0,100.0,0.0,300000.0,0.0,3.0,Muy bajo
4870398.0,1.0,2.0,2,3.0,1.0,,53.42004445024218,5.0,106028.7465,209814.943812874,0.0,120000.0,100000.0,0.0,0.0,880000.0,100000.0,880000.0,1.0,100.0,220000.0,220000.0,0.0,3.0,Muy bajo
4870398.0,1.0,1.0,2,3.0,1.0,2.0,53.42004445024218,5.0,106028.7465,209814.943812874,880000.0,120000.0,0.0,1.0,880000.0,880000.0,100000.0,880000.0,1.0,100.0,220000.0,220000.0,0.0,3.0,Muy bajo
4870398.0,1.0,3.0,2,3.0,3.0,,53.42004445024218,5.0,106028.7465,209814.943812874,0.0,120000.0,0.0,0.0,0.0,880000.0,100000.0,880000.0,1.0,100.0,220000.0,220000.0,0.0,3.0,Muy bajo
4870398.0,1.0,5.0,2,3.0,,,53.42004445024218,5.0,106028.7465,209814.943812874,0.0,120000.0,0.0,0.0,0.0,880000.0,100000.0,880000.0,1.0,100.0,220000.0,220000.0,0.0,3.0,Muy bajo
4870398.0,1.0,4.0,2,3.0,,,53.42004445024218,5.0,106028.7465,209814.943812874,0.0,120000.0,0.0,0.0,0.0,880000.0,100000.0,880000.0,1.0,100.0,220000.0,220000.0,0.0,3.0,Muy bajo
4870931.0,1.0,4.0,1,3.0,6.0,1.0,17.028207050612746,4.0,129887.0858,375372.793819204,990251.5,800000.0,0.0,0.0,0.0,4456918.25,650000.0,0.0,0.0,0.0,1450000.0,1476729.5,0.0,6.0,Alto
4870931.0,1.0,1.0,1,3.0,6.0,1.0,17.028207050612746,4.0,129887.0858,375372.793819204,2366666.8,800000.0,0.0,0.0,0.0,4456918.25,650000.0,0.0,0.0,0.0,1450000.0,1476729.5,0.0,6.0,Alto
4870931.0,1.0,3.0,1,3.0,6.0,,17.028207050612746,4.0,129887.0858,375372.793819204,0.0,800000.0,650000.0,0.0,0.0,4456918.25,650000.0,0.0,0.0,0.0,1450000.0,1476729.5,0.0,6.0,Alto
